"run_id","run_seed","regime","total_manuscripts_spawned","majority_text","pct_sampled_witnesses_with_pa","pct_majority_disagree_autograph","pct_all_witnesses_with_pa","ideal_majority_text","pct_ideal_majority_disagree_autograph"
675,3699014981,"insertion",277001,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,7.220216606498195e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
675,3699014981,"omission",277001,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963898916967,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
676,2599047921,"insertion",276928,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,7.222119908856847e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
676,2599047921,"omission",276928,"1111111111111111111111111111111121111111111111111111111111111111111111111111111111511111111111111111",0.9983333333333333,0.02,0.9977033658689836,"1111111111111111111111111111111121111111111111111111111111111111111111111111111111511111111111111111",0.02
677,3893162874,"insertion",277231,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004333333333333333,0.0,0.0071709410958409985,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
677,3893162874,"omission",277231,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9993333333333333,0.0,0.9972261299282185,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
678,3753607102,"insertion",277290,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6063457259393628e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
678,3753607102,"omission",277290,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9993333333333333,0.0,0.9991777531744859,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
679,2206264653,"insertion",277354,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,1.0816540653968048e-05,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
679,2206264653,"omission",277354,"1111111111111111112111111111111122111111111111111111111211111111111111111111111141111111111111111111",0.9923333333333333,0.05,0.9878674468997992,"1111111111111111112111111111111122111111111111111111111211111111111111111111111141111111111111111111",0.05
680,2852047891,"insertion",277175,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.008,0.0,0.010372545765475838,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
680,2852047891,"omission",277175,"1111111111111115111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9986666666666667,0.01,0.9961396090542403,"1111111111111115111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
681,2493529550,"insertion",276403,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6179188283731665e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
681,2493529550,"omission",276403,"1111111111111111111111111111111111111111111111111511111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963820811716,"1111111111111111111111111111111111111111111111111511111111111111111111111111111111111111111111111111",0.01
682,3365396362,"insertion",276882,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0033333333333333335,0.0,0.0038572527547935755,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
682,3365396362,"omission",276882,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999927766802345,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
683,1970980805,"insertion",277405,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.604850687084541e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
683,1970980805,"omission",277405,"1111111111111111111111111114111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9991997231474672,"1111111111111111111111111114111111111111111111111111111111111111111111111111111111111111111111111111",0.01
684,2313636477,"insertion",276113,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.005333333333333333,0.0,0.008025728689807035,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
684,2313636477,"omission",276113,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9996666666666667,0.0,0.9991199223503506,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
685,495367580,"insertion",277150,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6081674478349193e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
685,495367580,"omission",277150,"1111311111111111111111111111111111111111111111111111111211111111111111111111111111111111111111111111",0.9993333333333333,0.02,0.9991953786591328,"1111311111111111111111111111111111111111111111111111111211111111111111111111111111111111111111111111",0.02
686,365788210,"insertion",276961,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.041,0.0,0.041655834777585214,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
686,365788210,"omission",276961,"1111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9993333333333333,0.01,0.9989781917966494,"1111111111121111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
687,2834232715,"insertion",276894,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.611503360503877e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
687,2834232715,"omission",276894,"1111111111111111111111111111111111111111111112111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963884966395,"1111111111111111111111111111111111111111111112111111111111111111111111111111111111111111111111111111",0.01
688,2667472827,"insertion",276117,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.002,0.0,0.003013226325167683,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
688,2667472827,"omission",276117,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9999963783337438,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
689,4041778758,"insertion",277361,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.010666666666666666,0.0,0.014775021632535332,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
689,4041778758,"omission",277361,"1111111111111111111111111111111111111111111211111111111111111111111111111111111111111111111111111111",1.0,0.01,0.999992789154889,"1111111111111111111111111111111111111111111211111111111111111111111111111111111111111111111111111111",0.01
690,1836915829,"insertion",277213,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.607347445276539e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
690,1836915829,"omission",277213,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111114",0.9996666666666667,0.01,0.9997150195518232,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111114",0.01
691,1673323156,"insertion",277139,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004,0.0,0.00382480930078156,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
691,1673323156,"omission",277139,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9986666666666667,0.0,0.9994154536728994,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
692,4024043482,"insertion",277610,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.028,0.0,0.025316182112251406,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
